Transformador,Frecuencia (Hz),PSD (Power)
10023,0.25,38.1235734061528
10023,0.2509765625,29.7064803961446
10023,0.251953125,18.1335493097131
10023,0.2529296875,13.7905952189928
10023,0.25390625,13.8135712671489
10023,0.2548828125,15.0991317603945
10023,0.255859375,14.8053074089203
10023,0.2568359375,13.7682186926427
10023,0.2578125,12.3494284812471
10023,0.2587890625,13.0815242473186
10023,0.259765625,13.946109149224
10023,0.2607421875,14.257311013462
10023,0.26171875,13.668284558681
10023,0.2626953125,13.5537087155954
10023,0.263671875,12.7712482777975
10023,0.2646484375,11.8552379871461
10023,0.265625,11.47976866461
10023,0.2666015625,12.8903185980811
10023,0.267578125,13.6776034396333
10023,0.2685546875,13.0482409130808
10023,0.26953125,11.1574364809281
10023,0.2705078125,11.1217851065422
10023,0.271484375,11.505965936671
10023,0.2724609375,11.8316912733236
10023,0.2734375,11.593862721505
10023,0.2744140625,11.7940139137635
10023,0.275390625,12.1281661201301
10023,0.2763671875,12.8955666670556
10023,0.27734375,12.2260114655233
10023,0.2783203125,12.9680562136962
10023,0.279296875,14.9069959144557
10023,0.2802734375,15.827715646642
10023,0.28125,14.6189821644586
10023,0.2822265625,14.5615931221116
10023,0.283203125,14.7826680009737
10023,0.2841796875,15.5899625577915
10023,0.28515625,16.6106198133512
10023,0.2861328125,16.2063763564886
10023,0.287109375,13.7020767675469
10023,0.2880859375,12.478489003693
10023,0.2890625,12.8175135304008
10023,0.2900390625,20.2300863203724
10023,0.291015625,33.9640278995178
10023,0.2919921875,38.1698928551234
10023,0.29296875,26.597374655072
10023,0.2939453125,15.4929670259446
10023,0.294921875,12.0644314474496
10023,0.2958984375,12.7950128524589
10023,0.296875,13.0542420179628
10023,0.2978515625,12.190164245105
10023,0.298828125,11.1036275032403
10023,0.2998046875,11.5469618091317
10023,0.30078125,11.4643801805986
10023,0.3017578125,10.9966476803315
10023,0.302734375,11.1878733651848
10023,0.3037109375,12.0350175611646
10023,0.3046875,11.4955409750814
10023,0.3056640625,10.9568296764117
10023,0.306640625,10.1592418967543
10023,0.3076171875,10.2293658708002
10023,0.30859375,10.5995594827793
10023,0.3095703125,10.6726581638158
10023,0.310546875,9.7496706274935
10023,0.3115234375,9.62916941679829
10023,0.3125,10.7580311940606
10023,0.3134765625,12.2867025072358
10023,0.314453125,12.0733378179502
10023,0.3154296875,10.8790604091132
10023,0.31640625,9.44851592039156
10023,0.3173828125,9.89506193444164
10023,0.318359375,10.3862130855895
10023,0.3193359375,10.6025851883585
10023,0.3203125,11.071616564128
10023,0.3212890625,12.9355561599578
10023,0.322265625,13.2697880471448
10023,0.3232421875,11.7263248191149
10023,0.32421875,10.6968578372592
10023,0.3251953125,10.9074641779105
10023,0.326171875,10.9392759765676
10023,0.3271484375,11.6364490564758
10023,0.328125,11.6508645711579
10023,0.3291015625,11.6419310858071
10023,0.330078125,11.5046505478259
10023,0.3310546875,15.487324939867
10023,0.33203125,30.3926724950518
10023,0.3330078125,48.3176460982346
10023,0.333984375,45.5195341436
10023,0.3349609375,28.1271431915633
10023,0.3359375,17.1737547075305
10023,0.3369140625,13.6797333979683
10023,0.337890625,12.0526300619429
10023,0.3388671875,11.6215278574522
10023,0.33984375,10.9078377181492
10023,0.3408203125,10.4612241895334
10023,0.341796875,9.61061459884113
10023,0.3427734375,9.97399568110451
10023,0.34375,11.1686878384953
10023,0.3447265625,12.4730957694797
10023,0.345703125,12.1942903821949
10023,0.3466796875,11.7842760423006
10023,0.34765625,11.2346897774324
10023,0.3486328125,10.5282818965837
10023,0.349609375,9.64107128771239
10023,0.3505859375,9.48880098436163
10023,0.3515625,8.94172566333694
10023,0.3525390625,8.77108051788598
10023,0.353515625,8.83970651006169
10023,0.3544921875,9.39551444415305
10023,0.35546875,9.60804467993038
10023,0.3564453125,9.58674472159156
10023,0.357421875,8.55490167392236
10023,0.3583984375,7.92002714839978
10023,0.359375,9.20483007576649
10023,0.3603515625,10.7338211558562
10023,0.361328125,10.3256509131711
10023,0.3623046875,10.8319512121686
10023,0.36328125,10.6833961830548
10023,0.3642578125,10.6250183442648
10023,0.365234375,10.561949203993
10023,0.3662109375,9.96239735989295
10023,0.3671875,9.33366241479846
10023,0.3681640625,10.2956749817971
10023,0.369140625,11.5312872200823
10023,0.3701171875,12.4576479210558
10023,0.37109375,11.5738850167725
10023,0.3720703125,11.4048101978205
10023,0.373046875,17.1880951648856
10023,0.3740234375,32.2135436527183
10023,0.375,39.4522294426435
10023,0.3759765625,28.8300470352374
10023,0.376953125,16.3532775047224
10023,0.3779296875,11.4066364986289
10023,0.37890625,10.1103699485442
10023,0.3798828125,10.8389747129002
10023,0.380859375,11.3045896306037
10023,0.3818359375,10.6093775835978
10023,0.3828125,9.66037632837198
10023,0.3837890625,9.21113070801651
10023,0.384765625,8.89321817253709
10023,0.3857421875,9.15053860886061
10023,0.38671875,8.74800116279883
10023,0.3876953125,8.45612562326896
10023,0.388671875,8.27915756222526
10023,0.3896484375,8.12596338983438
10023,0.390625,7.57574410731682
10023,0.3916015625,7.58988519233038
10023,0.392578125,7.69730206614111
10023,0.3935546875,7.9726783038225
10023,0.39453125,8.35027236436627
10023,0.3955078125,9.4548572645424
10023,0.396484375,9.6682519744198
10023,0.3974609375,9.120795886874
10023,0.3984375,8.07658089848499
10023,0.3994140625,7.63622049209009
10023,0.400390625,7.75325374062464
10023,0.4013671875,8.33067683114115
10023,0.40234375,8.71161013662083
10023,0.4033203125,9.95735177240661
10023,0.404296875,11.0888432208736
10023,0.4052734375,11.6257845805235
10023,0.40625,10.7816768530082
10023,0.4072265625,9.7673960524692
10023,0.408203125,8.95432519457485
10023,0.4091796875,8.67585212587521
10023,0.41015625,8.30850136436138
10023,0.4111328125,9.08432046617735
10023,0.412109375,9.99061348598282
10023,0.4130859375,10.1911792160704
10023,0.4140625,10.6558626020505
10023,0.4150390625,16.6874407861274
10023,0.416015625,27.4354450528916
10023,0.4169921875,29.1345688615066
10023,0.41796875,18.9075185780083
10023,0.4189453125,10.8460257382288
10023,0.419921875,8.54241578446946
10023,0.4208984375,8.51083117042879
10023,0.421875,8.83300387384637
10023,0.4228515625,9.11803036942062
10023,0.423828125,8.09178621587757
10023,0.4248046875,7.35989505158631
10023,0.42578125,7.48807545913255
10023,0.4267578125,8.25328781234486
10023,0.427734375,8.30444625023917
10023,0.4287109375,8.21843976251107
10023,0.4296875,8.43436670690113
10023,0.4306640625,9.0182345646592
10023,0.431640625,8.16674936472953
10023,0.4326171875,7.32734190201433
10023,0.43359375,7.89437565581985
10023,0.4345703125,9.00309775424585
10023,0.435546875,9.2288281792139
10023,0.4365234375,10.1394501107754
10023,0.4375,10.6074197747258
10023,0.4384765625,9.9789016769943
10023,0.439453125,8.81958121004647
10023,0.4404296875,8.52959390416284
10023,0.44140625,8.0539888710303
10023,0.4423828125,7.70922921995737
10023,0.443359375,7.17075437991122
10023,0.4443359375,7.15055255274019
10023,0.4453125,7.48129608470256
10023,0.4462890625,8.45841655370939
10023,0.447265625,9.24516025420666
10023,0.4482421875,9.72400404699447
10023,0.44921875,8.85975570666917
10023,0.4501953125,8.75152578747332
10023,0.451171875,9.41738507703349
10023,0.4521484375,9.18149983072693
10023,0.453125,8.31685881601366
10023,0.4541015625,8.48925944916264
10023,0.455078125,8.98760276670798
10023,0.4560546875,10.9040256858179
10023,0.45703125,16.9855455740738
10023,0.4580078125,23.8126181339994
10023,0.458984375,20.7970644604752
10023,0.4599609375,12.0989314393472
10023,0.4609375,8.3431524758588
10023,0.4619140625,9.53653425703283
10023,0.462890625,10.7138859183924
10023,0.4638671875,11.8695855699794
10023,0.46484375,11.331666536874
10023,0.4658203125,9.70669470275359
10023,0.466796875,8.4858325623064
10023,0.4677734375,8.7451118924659
10023,0.46875,9.28793424664995
10023,0.4697265625,9.88605720442442
10023,0.470703125,9.79942595305754
10023,0.4716796875,9.42594186972226
10023,0.47265625,8.04592469959409
10023,0.4736328125,7.26882491228687
10023,0.474609375,7.45132996323074
10023,0.4755859375,8.07072452608142
10023,0.4765625,8.28875037604503
10023,0.4775390625,8.80325357322725
10023,0.478515625,9.44410399200669
10023,0.4794921875,9.46592555368452
10023,0.48046875,8.42045615909071
10023,0.4814453125,8.02466301163448
10023,0.482421875,7.84590332318746
10023,0.4833984375,8.12902792555766
10023,0.484375,8.32983756835676
10023,0.4853515625,8.40955108410584
10023,0.486328125,8.17919519173641
10023,0.4873046875,8.12187191218514
10023,0.48828125,7.75477825932625
10023,0.4892578125,8.13995189659589
10023,0.490234375,8.81385245344983
10023,0.4912109375,9.1593435152667
10023,0.4921875,8.90563641354198
10023,0.4931640625,9.13252926953099
10023,0.494140625,8.83757195644411
10023,0.4951171875,8.52417037574369
10023,0.49609375,9.00647514568244
10023,0.4970703125,10.1083289744766
10023,0.498046875,13.00561016163
10023,0.4990234375,21.7507990506864
10023,0.5,13.8072483248773
10193,0,836573.90986436
10193,0.0009765625,1119329.68694759
10193,0.001953125,305774.991336323
10193,0.0029296875,22347.2351547287
10193,0.00390625,271.163995808319
10193,0.0048828125,388.054014229021
10193,0.005859375,507.03239801629
10193,0.0068359375,470.075401415224
10193,0.0078125,205.083478988052
10193,0.0087890625,221.989365161881
10193,0.009765625,133.558112448979
10193,0.0107421875,223.286482214253
10193,0.01171875,221.623262909162
10193,0.0126953125,311.190865671713
10193,0.013671875,157.355403441219
10193,0.0146484375,142.11352662415
10193,0.015625,108.720267889888
10193,0.0166015625,184.941187013952
10193,0.017578125,128.84900618099
10193,0.0185546875,148.405510655131
10193,0.01953125,111.385325022838
10193,0.0205078125,151.268342973508
10193,0.021484375,132.047511514083
10193,0.0224609375,180.836727923272
10193,0.0234375,165.002541315709
10193,0.0244140625,164.507076574728
10193,0.025390625,108.13452154289
10193,0.0263671875,96.6697519233734
10193,0.02734375,88.5609939070937
10193,0.0283203125,198.199491415352
10193,0.029296875,300.891074134186
10193,0.0302734375,305.334939609289
10193,0.03125,181.462963853421
10193,0.0322265625,131.735001589922
10193,0.033203125,140.878924371788
10193,0.0341796875,344.426175113815
10193,0.03515625,651.003138134206
10193,0.0361328125,695.474820401894
10193,0.037109375,381.863736700824
10193,0.0380859375,197.418111043303
10193,0.0390625,1424.69120892024
10193,0.0400390625,9989.83565273764
10193,0.041015625,26018.1492201159
10193,0.0419921875,29705.3538722173
10193,0.04296875,15071.9421306688
10193,0.0439453125,2882.43220778163
10193,0.044921875,164.058757810325
10193,0.0458984375,139.047167650605
10193,0.046875,215.480015966824
10193,0.0478515625,245.574457128805
10193,0.048828125,156.722901269026
10193,0.0498046875,92.9948051777497
10193,0.05078125,82.1567543821675
10193,0.0517578125,106.58583581414
10193,0.052734375,123.54201906991
10193,0.0537109375,125.042057354392
10193,0.0546875,98.0936133207854
10193,0.0556640625,81.7679114232865
10193,0.056640625,67.4305560800373
10193,0.0576171875,71.9637587024985
10193,0.05859375,70.0922739058569
10193,0.0595703125,68.7021656973961
10193,0.060546875,57.7795770265735
10193,0.0615234375,62.1540510870813
10193,0.0625,64.9133383731196
10193,0.0634765625,77.5552388266704
10193,0.064453125,91.8628916147743
10193,0.0654296875,104.19500250844
10193,0.06640625,93.9152584682023
10193,0.0673828125,78.4608838150628
10193,0.068359375,57.6193788666553
10193,0.0693359375,73.1498559597313
10193,0.0703125,144.205627828507
10193,0.0712890625,221.568738889701
10193,0.072265625,192.705449590681
10193,0.0732421875,112.628895382409
10193,0.07421875,68.5623395031988
10193,0.0751953125,104.561701785622
10193,0.076171875,286.176208959281
10193,0.0771484375,484.150388928651
10193,0.078125,409.106383053656
10193,0.0791015625,198.294687744761
10193,0.080078125,182.06241667102
10193,0.0810546875,1652.79460458579
10193,0.08203125,7749.16214147959
10193,0.0830078125,14846.6841029757
10193,0.083984375,12839.4346676338
10193,0.0849609375,4851.97807826266
10193,0.0859375,662.326777500715
10193,0.0869140625,106.553254311494
10193,0.087890625,214.515612478975
10193,0.0888671875,366.733665101991
10193,0.08984375,340.727702553715
10193,0.0908203125,174.167459936163
10193,0.091796875,65.6918304461373
10193,0.0927734375,49.2419461533507
10193,0.09375,84.6291868126262
10193,0.0947265625,141.388309540518
10193,0.095703125,137.689031474292
10193,0.0966796875,84.4238041016565
10193,0.09765625,49.5115583049367
10193,0.0986328125,42.5180761168903
10193,0.099609375,35.3606039918222
10193,0.1005859375,34.4128979629011
10193,0.1015625,36.4869837716207
10193,0.1025390625,41.9992570771785
10193,0.103515625,40.15855057347
10193,0.1044921875,40.0432089019784
10193,0.10546875,39.7703179795751
10193,0.1064453125,45.2111964640128
10193,0.107421875,47.5003771025835
10193,0.1083984375,45.0886020757625
10193,0.109375,39.1559809221875
10193,0.1103515625,38.7144125390256
10193,0.111328125,44.0821984856106
10193,0.1123046875,61.2523275593176
10193,0.11328125,65.2873312457751
10193,0.1142578125,49.6144959625319
10193,0.115234375,32.3925003622024
10193,0.1162109375,31.7415055382425
10193,0.1171875,39.4019874873379
10193,0.1181640625,55.8761702080334
10193,0.119140625,62.4073880404153
10193,0.1201171875,56.6370125796458
10193,0.12109375,48.5570234477802
10193,0.1220703125,86.9584467231683
10193,0.123046875,389.404316036649
10193,0.1240234375,1184.56738272525
10193,0.125,1739.19593082023
10193,0.1259765625,1201.54074155653
10193,0.126953125,362.993912330396
10193,0.1279296875,61.7103810277314
10193,0.12890625,39.0902905697941
10193,0.1298828125,52.4880550152434
10193,0.130859375,58.7802660333241
10193,0.1318359375,51.6545119567231
10193,0.1328125,38.5135903795339
10193,0.1337890625,32.9003793716761
10193,0.134765625,28.1374046018386
10193,0.1357421875,29.9195124637731
10193,0.13671875,29.289558030437
10193,0.1376953125,29.2134795995272
10193,0.138671875,29.0542571555873
10193,0.1396484375,30.7886759467352
10193,0.140625,31.7082719303477
10193,0.1416015625,33.0953593581757
10193,0.142578125,29.4603696495745
10193,0.1435546875,28.9907089233313
10193,0.14453125,28.2163982721681
10193,0.1455078125,31.9702124285437
10193,0.146484375,33.0953538472965
10193,0.1474609375,30.9106177256257
10193,0.1484375,29.4265684914555
10193,0.1494140625,29.4847598971267
10193,0.150390625,25.7406680217675
10193,0.1513671875,27.2647543221385
10193,0.15234375,30.4455693379699
10193,0.1533203125,36.9044845035314
10193,0.154296875,41.4030456962699
10193,0.1552734375,41.3071198245054
10193,0.15625,32.0712544609659
10193,0.1572265625,25.6749971176318
10193,0.158203125,25.2240870074743
10193,0.1591796875,35.2358181261446
10193,0.16015625,49.7845153150366
10193,0.1611328125,54.0274163127308
10193,0.162109375,40.7662018257791
10193,0.1630859375,33.0196877328244
10193,0.1640625,88.7903295926047
10193,0.1650390625,426.010849763296
10193,0.166015625,1003.09836214212
10193,0.1669921875,1096.35696898814
10193,0.16796875,557.364217937402
10193,0.1689453125,130.830149974365
10193,0.169921875,32.0680354747819
10193,0.1708984375,29.4876425365158
10193,0.171875,33.475168819603
10193,0.1728515625,34.062727745411
10193,0.173828125,26.998558248411
10193,0.1748046875,22.4424502704542
10193,0.17578125,20.6100158546997
10193,0.1767578125,23.5740724475938
10193,0.177734375,28.4445460577856
10193,0.1787109375,31.8993174997433
10193,0.1796875,25.9111750443275
10193,0.1806640625,20.1018536118689
10193,0.181640625,19.0685116359162
10193,0.1826171875,21.5268487565815
10193,0.18359375,24.7490425539595
10193,0.1845703125,26.8682878905615
10193,0.185546875,23.0820303733979
10193,0.1865234375,22.1466635515561
10193,0.1875,24.8075380050293
10193,0.1884765625,26.592924833376
10193,0.189453125,23.8596293958822
10193,0.1904296875,23.1028169073135
10193,0.19140625,21.8436804480243
10193,0.1923828125,21.0729375598456
10193,0.193359375,20.6545755910496
10193,0.1943359375,23.8368456631439
10193,0.1953125,28.9547681502837
10193,0.1962890625,34.2113763601706
10193,0.197265625,31.1222109021474
10193,0.1982421875,25.2414138189807
10193,0.19921875,21.8783957612188
10193,0.2001953125,27.5982107814551
10193,0.201171875,45.4589679732219
10193,0.2021484375,62.6710495386725
10193,0.203125,57.235087716296
10193,0.2041015625,41.1939243138124
10193,0.205078125,43.3467595109851
10193,0.2060546875,221.288854801342
10193,0.20703125,923.535094107937
10193,0.2080078125,1740.241402644
10193,0.208984375,1523.78852052611
10193,0.2099609375,601.595992246982
10193,0.2109375,100.6418582366
10193,0.2119140625,28.2279620886817
10193,0.212890625,44.1459035430203
10193,0.2138671875,68.8257200012077
10193,0.21484375,65.166500919454
10193,0.2158203125,37.1373978677312
10193,0.216796875,18.4515252824243
10193,0.2177734375,17.4810392296176
10193,0.21875,20.9327098488438
10193,0.2197265625,25.2283214542367
10193,0.220703125,25.6828169571989
10193,0.2216796875,22.8798016276071
10193,0.22265625,20.513109494505
10193,0.2236328125,20.7467777802576
10193,0.224609375,21.0062441064504
10193,0.2255859375,23.2079107390844
10193,0.2265625,22.5030323697072
10193,0.2275390625,19.9992075395654
10193,0.228515625,18.0043997601246
10193,0.2294921875,17.595070474368
10193,0.23046875,17.7334050331242
10193,0.2314453125,20.5852464881921
10193,0.232421875,20.8206031945521
10193,0.2333984375,17.3774889587027
10193,0.234375,13.8183651370672
10193,0.2353515625,15.1484812666076
10193,0.236328125,18.2529352117106
10193,0.2373046875,21.2949261382088
10193,0.23828125,20.5589595969787
10193,0.2392578125,18.1505039292056
10193,0.240234375,16.96407393702
10193,0.2412109375,18.9317514894245
10193,0.2421875,19.9340797436892
10193,0.2431640625,22.6940527779657
10193,0.244140625,23.1608096184899
10193,0.2451171875,19.4293246076915
10193,0.24609375,15.2518687362348
10193,0.2470703125,21.8297433853414
10193,0.248046875,89.6438391946018
10193,0.2490234375,257.172483257581
10193,0.25,344.476387997995
10193,0.2509765625,225.129819291685
10193,0.251953125,75.0037013585207
10193,0.2529296875,20.508687922459
10193,0.25390625,15.8930091017897
10193,0.2548828125,17.0866120195316
10193,0.255859375,16.9111789013314
10193,0.2568359375,17.7042533203105
10193,0.2578125,17.4970209105588
10193,0.2587890625,17.2474364444646
10193,0.259765625,15.9490099258717
10193,0.2607421875,14.300633068687
10193,0.26171875,13.5791941549017
10193,0.2626953125,13.7166166437236
10193,0.263671875,12.7509200577382
10193,0.2646484375,12.9837926230393
10193,0.265625,13.8583981360225
10193,0.2666015625,15.7336898342723
10193,0.267578125,16.1686191955312
10193,0.2685546875,15.5498286032149
10193,0.26953125,14.4286982237251
10193,0.2705078125,13.9751822166671
10193,0.271484375,13.4065121024063
10193,0.2724609375,13.8306395562861
10193,0.2734375,13.7723630088672
10193,0.2744140625,13.8108811010996
10193,0.275390625,13.3828856058715
10193,0.2763671875,13.577186777592
10193,0.27734375,15.3213548541597
10193,0.2783203125,18.4273965131733
10193,0.279296875,19.4150828044931
10193,0.2802734375,17.9813287701001
10193,0.28125,14.3563573053632
10193,0.2822265625,13.3472976326567
10193,0.283203125,14.7197901716479
10193,0.2841796875,19.2462578816811
