Transformador,Frecuencia (Hz),PSD (Power)
10023,0.1962890625,0.0429771439201814
10023,0.197265625,0.0461228537880406
10023,0.1982421875,0.0449876213370582
10023,0.19921875,0.0405869046557253
10023,0.2001953125,0.0333916807553021
10023,0.201171875,0.026988404249697
10023,0.2021484375,0.0222525571089518
10023,0.203125,0.0198974897015522
10023,0.2041015625,0.022734732564477
10023,0.205078125,0.0284633895153529
10023,0.2060546875,0.0367791263292193
10023,0.20703125,0.055734010653425
10023,0.2080078125,0.074771546506091
10023,0.208984375,0.0684209060663618
10023,0.2099609375,0.0489217907483809
10023,0.2109375,0.0396291554664343
10023,0.2119140625,0.0354383601303138
10023,0.212890625,0.0301150248224935
10023,0.2138671875,0.0253882994321747
10023,0.21484375,0.0249424385714927
10023,0.2158203125,0.0274907034293136
10023,0.216796875,0.0259723674771801
10023,0.2177734375,0.0216813273438202
10023,0.21875,0.0199167868943772
10023,0.2197265625,0.0205084790261599
10023,0.220703125,0.0251395258451533
10023,0.2216796875,0.0303253403585633
10023,0.22265625,0.0294456941690048
10023,0.2236328125,0.0272031912026192
10023,0.224609375,0.0253417857233206
10023,0.2255859375,0.0224777914973901
10023,0.2265625,0.0213087274180826
10023,0.2275390625,0.0209166363692078
10023,0.228515625,0.0214817002167146
10023,0.2294921875,0.0242197210491287
10023,0.23046875,0.0271466452040527
10023,0.2314453125,0.027092203165004
10023,0.232421875,0.0250346783062492
10023,0.2333984375,0.0252780771290081
10023,0.234375,0.0264177389653022
10023,0.2353515625,0.0264534945938942
10023,0.236328125,0.0274380044256246
10023,0.2373046875,0.0304716206537574
10023,0.23828125,0.0325945903039417
10023,0.2392578125,0.0310704417188367
10023,0.240234375,0.0277189159003228
10023,0.2412109375,0.0248808843598997
10023,0.2421875,0.0228194985227794
10023,0.2431640625,0.0209420944763226
10023,0.244140625,0.0188295676564705
10023,0.2451171875,0.0182130846155848
10023,0.24609375,0.0198723122172401
10023,0.2470703125,0.0221864116677023
10023,0.248046875,0.0302767377208375
10023,0.2490234375,0.051390569251301
10023,0.25,0.0649003003542256
10023,0.2509765625,0.0540059212547219
10023,0.251953125,0.0397244237343935
10023,0.2529296875,0.0332673446864965
10023,0.25390625,0.0278345511334869
10023,0.2548828125,0.0233525550288549
10023,0.255859375,0.0206608757585928
10023,0.2568359375,0.0213908946934767
10023,0.2578125,0.0245929876396147
10023,0.2587890625,0.0242899793993605
10023,0.259765625,0.020892685461335
10023,0.2607421875,0.0180836273286365
10023,0.26171875,0.0175815144049439
10023,0.2626953125,0.0205795259257997
10023,0.263671875,0.0228620927116637
10023,0.2646484375,0.0216294026854348
10023,0.265625,0.0209916484298307
10023,0.2666015625,0.0198471514081768
10023,0.267578125,0.0183732613552243
10023,0.2685546875,0.0190429603348703
10023,0.26953125,0.0199507450711614
10023,0.2705078125,0.0209414485267659
10023,0.271484375,0.0221362035020208
10023,0.2724609375,0.0223558388291674
10023,0.2734375,0.0214054620757383
10023,0.2744140625,0.0201883710177846
10023,0.275390625,0.0193040609350971
10023,0.2763671875,0.0191544002688145
10023,0.27734375,0.0203551624056213
10023,0.2783203125,0.021937751931242
10023,0.279296875,0.0224997432134734
10023,0.2802734375,0.0213711783653147
10023,0.28125,0.01917464094414
10023,0.2822265625,0.0170631409354526
10023,0.283203125,0.0164687513505398
10023,0.2841796875,0.0174729965568721
10023,0.28515625,0.0183195979337898
10023,0.2861328125,0.0179750052632583
10023,0.287109375,0.0172993696130598
10023,0.2880859375,0.0187693360103479
10023,0.2890625,0.0218465115759358
10023,0.2900390625,0.0267413382687765
10023,0.291015625,0.034153381340311
10023,0.2919921875,0.0348219310124005
10023,0.29296875,0.0272402213346582
10023,0.2939453125,0.0214148500166121
10023,0.294921875,0.0194314300927585
10023,0.2958984375,0.0186824992573134
10023,0.296875,0.0184593445315971
10023,0.2978515625,0.0189563543247213
10023,0.298828125,0.0214685938768584
10023,0.2998046875,0.023482217524422
10023,0.30078125,0.0216997672730237
10023,0.3017578125,0.0181869059296394
10023,0.302734375,0.0151682146569698
10023,0.3037109375,0.0139121215020733
10023,0.3046875,0.0152323185020621
10023,0.3056640625,0.0169490899252108
10023,0.306640625,0.0170930868873019
10023,0.3076171875,0.0166344918082765
10023,0.30859375,0.015572050795642
10023,0.3095703125,0.0151209716096031
10023,0.310546875,0.0161702092393491
10023,0.3115234375,0.0172800467071879
10023,0.3125,0.0176100531468631
10023,0.3134765625,0.0178421663569546
10023,0.314453125,0.0182792888481023
10023,0.3154296875,0.0171395423444361
10023,0.31640625,0.0145982757756163
10023,0.3173828125,0.013044691388574
10023,0.318359375,0.013075746956222
10023,0.3193359375,0.0145387943104522
10023,0.3203125,0.0164592281134373
10023,0.3212890625,0.016749222463411
10023,0.322265625,0.0153752424042661
10023,0.3232421875,0.0143814312166143
10023,0.32421875,0.0152098211836476
10023,0.3251953125,0.017217607485271
10023,0.326171875,0.0186520453705073
10023,0.3271484375,0.0190781495718535
10023,0.328125,0.0183433427116116
10023,0.3291015625,0.0175765312683055
10023,0.330078125,0.0183031752574487
10023,0.3310546875,0.0191713106733725
10023,0.33203125,0.0203877691625778
10023,0.3330078125,0.0215173641184978
10023,0.333984375,0.0189797857822184
10023,0.3349609375,0.0149171070664681
10023,0.3359375,0.0135339529624002
10023,0.3369140625,0.01461062833289
10023,0.337890625,0.016066297492307
10023,0.3388671875,0.016456453879542
10023,0.33984375,0.0171687800756982
10023,0.3408203125,0.0194883650408076
10023,0.341796875,0.0198356099981466
10023,0.3427734375,0.0175894925557695
10023,0.34375,0.0154716708556447
10023,0.3447265625,0.0140099883709782
10023,0.345703125,0.0135797391720638
10023,0.3466796875,0.0145257217125309
10023,0.34765625,0.0158447028071183
10023,0.3486328125,0.0167936122408813
10023,0.349609375,0.0167354582369128
10023,0.3505859375,0.0149781816820255
10023,0.3515625,0.0141098911466472
10023,0.3525390625,0.015377427954889
10023,0.353515625,0.0165269711072924
10023,0.3544921875,0.0164562360627018
10023,0.35546875,0.0159013387599192
10023,0.3564453125,0.0151749723442997
10023,0.357421875,0.0140254326243521
10023,0.3583984375,0.0131517443094232
10023,0.359375,0.0128902618199778
10023,0.3603515625,0.0125632529552365
10023,0.361328125,0.0128548000613508
10023,0.3623046875,0.0132590314896162
10023,0.36328125,0.012658429294393
10023,0.3642578125,0.012114892956442
10023,0.365234375,0.0131650363912247
10023,0.3662109375,0.0150795340174943
10023,0.3671875,0.0156989612099383
10023,0.3681640625,0.0158285621092006
10023,0.369140625,0.0161081719786659
10023,0.3701171875,0.0153155204830458
10023,0.37109375,0.0142019500531061
10023,0.3720703125,0.0137579720920424
10023,0.373046875,0.0136017062501982
10023,0.3740234375,0.0144127255957557
10023,0.375,0.0157967043491776
10023,0.3759765625,0.0150934063547173
10023,0.376953125,0.0131130680694795
10023,0.3779296875,0.0120103529713369
10023,0.37890625,0.0116074591633971
10023,0.3798828125,0.0119114840922275
10023,0.380859375,0.0125738119651782
10023,0.3818359375,0.0140395926281278
10023,0.3828125,0.0155980528603054
10023,0.3837890625,0.0151808763475042
10023,0.384765625,0.013880716252642
10023,0.3857421875,0.0127161162932824
10023,0.38671875,0.0119084956348403
10023,0.3876953125,0.0123494022518381
10023,0.388671875,0.013696603554557
10023,0.3896484375,0.0158099873873203
10023,0.390625,0.0186700436961514
10023,0.3916015625,0.0189841895628941
10023,0.392578125,0.01650536503291
10023,0.3935546875,0.0154030728678335
10023,0.39453125,0.0158792594556702
10023,0.3955078125,0.0157197336991963
10023,0.396484375,0.0150964385773066
10023,0.3974609375,0.0150888882457944
10023,0.3984375,0.0151278747521191
10023,0.3994140625,0.0146485542517182
10023,0.400390625,0.0144070411102087
10023,0.4013671875,0.0140151945397628
10023,0.40234375,0.0130312829371085
10023,0.4033203125,0.0132434957606647
10023,0.404296875,0.0136346573692586
10023,0.4052734375,0.0131940092829443
10023,0.40625,0.0127522381360868
10023,0.4072265625,0.0125268576470452
10023,0.408203125,0.0121370299932672
10023,0.4091796875,0.0113053915611325
10023,0.41015625,0.0111897140316012
10023,0.4111328125,0.011695945269481
10023,0.412109375,0.0116479656288829
10023,0.4130859375,0.0121674716976344
10023,0.4140625,0.012904888628527
10023,0.4150390625,0.0129966600399546
10023,0.416015625,0.0136646156176359
10023,0.4169921875,0.0146811845822848
10023,0.41796875,0.0141883288539516
10023,0.4189453125,0.0131964369068668
10023,0.419921875,0.0121545509783315
10023,0.4208984375,0.0099835919301764
10023,0.421875,0.00880222095464719
10023,0.4228515625,0.0099802841189655
10023,0.423828125,0.0119429774158978
10023,0.4248046875,0.0127841150509825
10023,0.42578125,0.0125565507716982
10023,0.4267578125,0.0120293675563426
10023,0.427734375,0.0108199090659771
10023,0.4287109375,0.010072595726258
10023,0.4296875,0.0108107737930261
10023,0.4306640625,0.012210033736678
10023,0.431640625,0.0141319953508139
10023,0.4326171875,0.0161802796026186
10023,0.43359375,0.0167616571690217
10023,0.4345703125,0.0171393049187109
10023,0.435546875,0.0177184529678058
10023,0.4365234375,0.0167616408887533
10023,0.4375,0.0141563179616877
10023,0.4384765625,0.0125788989929136
10023,0.439453125,0.0132670702875119
10023,0.4404296875,0.0141991823088206
10023,0.44140625,0.0139990448826246
10023,0.4423828125,0.0128644828288902
10023,0.443359375,0.0113362088188901
10023,0.4443359375,0.0110109370484641
10023,0.4453125,0.0125749214372415
10023,0.4462890625,0.0134316332575163
10023,0.447265625,0.0127007646001928
10023,0.4482421875,0.0116011715972713
10023,0.44921875,0.0105129529634267
10023,0.4501953125,0.010117201419181
10023,0.451171875,0.00962699911441295
10023,0.4521484375,0.00954095581341524
10023,0.453125,0.0107503261222389
10023,0.4541015625,0.0123869727886012
10023,0.455078125,0.0135893224350159
10023,0.4560546875,0.0137328427968124
10023,0.45703125,0.0138482904275253
10023,0.4580078125,0.0140876557628319
10023,0.458984375,0.0136861983287021
10023,0.4599609375,0.0133132536432131
10023,0.4609375,0.0137017893916172
10023,0.4619140625,0.0127580278016962
10023,0.462890625,0.00980194607549539
10023,0.4638671875,0.00834415156615754
10023,0.46484375,0.00997949908583237
10023,0.4658203125,0.0121670782982223
10023,0.466796875,0.0125215637453823
10023,0.4677734375,0.0124317051002886
10023,0.46875,0.0125615321985756
10023,0.4697265625,0.01217402123772
10023,0.470703125,0.0115613028300721
10023,0.4716796875,0.0107057408653811
10023,0.47265625,0.0101901532161381
10023,0.4736328125,0.0109118201439021
10023,0.474609375,0.0122143909934697
10023,0.4755859375,0.0135337943199508
10023,0.4765625,0.0146154124462711
10023,0.4775390625,0.0150688264763406
10023,0.478515625,0.0144983809626853
10023,0.4794921875,0.0129671163924202
10023,0.48046875,0.0119323470767497
10023,0.4814453125,0.0118984999546236
10023,0.482421875,0.0121395293888012
10023,0.4833984375,0.0117184545439582
10023,0.484375,0.0101963674413913
10023,0.4853515625,0.00898883039126334
10023,0.486328125,0.00991833971139971
10023,0.4873046875,0.0119974741198422
10023,0.48828125,0.0126981638445554
10023,0.4892578125,0.0123726325589233
10023,0.490234375,0.0118706761409859
10023,0.4912109375,0.0115638977482906
10023,0.4921875,0.0114313649461396
10023,0.4931640625,0.00997155711161459
10023,0.494140625,0.0090702043207947
10023,0.4951171875,0.0108318307837266
10023,0.49609375,0.0134313511600725
10023,0.4970703125,0.0141936482559829
10023,0.498046875,0.0140617646004069
10023,0.4990234375,0.0157841334233444
10023,0.5,0.00861607880339411
10193,0,659.376038866866
10193,0.0009765625,896.487646022886
10193,0.001953125,270.505788437906
10193,0.0029296875,43.7118306719022
10193,0.00390625,21.9420394749021
10193,0.0048828125,21.380715371677
10193,0.005859375,18.7146991774473
10193,0.0068359375,15.3833897797887
10193,0.0078125,13.7297503576823
10193,0.0087890625,12.8726051814113
10193,0.009765625,12.3189578454259
10193,0.0107421875,12.460645781135
10193,0.01171875,12.1039826029242
10193,0.0126953125,11.5491990153751
10193,0.013671875,10.7157894164114
10193,0.0146484375,10.0165059605051
10193,0.015625,9.13356734713489
10193,0.0166015625,8.18135272796071
10193,0.017578125,7.36261089573126
10193,0.0185546875,6.72086624573819
10193,0.01953125,5.9677463261076
10193,0.0205078125,5.64751062277626
10193,0.021484375,5.76312559384516
10193,0.0224609375,6.2695010655099
10193,0.0234375,7.14563448698431
10193,0.0244140625,7.78974822912473
10193,0.025390625,8.10354281518615
10193,0.0263671875,8.394962656757
10193,0.02734375,8.51012175437325
10193,0.0283203125,8.79085877619722
10193,0.029296875,9.14883975679434
10193,0.0302734375,9.1264959611041
10193,0.03125,8.97492475658349
10193,0.0322265625,8.62498843198525
10193,0.033203125,8.88457345005457
10193,0.0341796875,9.73325463513481
10193,0.03515625,11.5740070292366
10193,0.0361328125,14.0699161871198
10193,0.037109375,15.0180626928641
10193,0.0380859375,15.3148115853324
10193,0.0390625,48.9724526096047
10193,0.0400390625,271.816729986618
10193,0.041015625,684.38833612583
10193,0.0419921875,779.175302520515
10193,0.04296875,409.169285045503
10193,0.0439453125,96.0874811752352
10193,0.044921875,19.4509843733076
10193,0.0458984375,14.5453249205359
10193,0.046875,13.6179906084623
10193,0.0478515625,11.8045735988467
10193,0.048828125,10.6900550718027
10193,0.0498046875,10.5233719216414
10193,0.05078125,9.94825517201062
10193,0.0517578125,9.24895371787733
10193,0.052734375,9.0193534219025
10193,0.0537109375,8.68207936709635
10193,0.0546875,8.22463561967738
10193,0.0556640625,7.65028615876396
10193,0.056640625,7.0288579543295
10193,0.0576171875,6.21443995586639
10193,0.05859375,5.30591737322864
10193,0.0595703125,4.59373367415543
10193,0.060546875,4.23422744357906
10193,0.0615234375,3.92641175235028
10193,0.0625,3.85794356256395
10193,0.0634765625,3.88682644862498
10193,0.064453125,4.16044096984942
10193,0.0654296875,4.74351372483362
10193,0.06640625,4.94366799631442
10193,0.0673828125,4.76284453168257
10193,0.068359375,4.68421483052565
10193,0.0693359375,4.65701266005354
10193,0.0703125,4.73996605921057
10193,0.0712890625,4.58941068561129
10193,0.072265625,4.32496252524513
10193,0.0732421875,4.04625624325204
10193,0.07421875,3.75519435143616
10193,0.0751953125,3.83556209150585
10193,0.076171875,4.27268865904887
10193,0.0771484375,4.96760375177431
10193,0.078125,5.50817346053922
10193,0.0791015625,5.38612328107102
10193,0.080078125,5.5386189063516
10193,0.0810546875,19.8195926553483
10193,0.08203125,83.1628861452621
10193,0.0830078125,159.046477361038
10193,0.083984375,140.916458567266
10193,0.0849609375,58.7103514568774
10193,0.0859375,13.5392835095819
10193,0.0869140625,5.72892463963563
10193,0.087890625,4.92242717940376
10193,0.0888671875,4.37637477402293
10193,0.08984375,3.95826000219908
10193,0.0908203125,4.04844959792368
10193,0.091796875,4.29246499257036
10193,0.0927734375,4.13044871152393
10193,0.09375,3.87560893010874
10193,0.0947265625,3.82672724617282
10193,0.095703125,3.72761025224843
10193,0.0966796875,3.52407799482318
10193,0.09765625,3.45742560714946
10193,0.0986328125,3.49625479577228
10193,0.099609375,3.2668109837214
10193,0.1005859375,2.74188438586011
10193,0.1015625,2.30879379689024
10193,0.1025390625,2.08922448226481
10193,0.103515625,1.99242268783732
10193,0.1044921875,2.01791098163291
10193,0.10546875,2.09203077200588
10193,0.1064453125,2.27423914319586
10193,0.107421875,2.38827647503236
10193,0.1083984375,2.16474994367535
10193,0.109375,1.92867935831476
10193,0.1103515625,1.93598006537272
10193,0.111328125,2.10631605948249
10193,0.1123046875,2.21039143371763
10193,0.11328125,2.11273247929962
10193,0.1142578125,2.07577778906926
10193,0.115234375,2.0043928929505
10193,0.1162109375,1.78375814324748
10193,0.1171875,1.61300964885897
10193,0.1181640625,1.64170984368381
10193,0.119140625,1.79403286021731
10193,0.1201171875,1.84872586147287
10193,0.12109375,1.79435486542863
10193,0.1220703125,1.81637247171497
10193,0.123046875,3.18399468274437
10193,0.1240234375,7.39837300333363
10193,0.125,10.2621990229896
10193,0.1259765625,7.53647877210346
10193,0.126953125,3.50425312603007
10193,0.1279296875,1.98991359975814
10193,0.12890625,1.79674308286435
10193,0.1298828125,1.73722124931054
10193,0.130859375,1.68541509886879
10193,0.1318359375,1.61511262422525
10193,0.1328125,1.50940718029096
10193,0.1337890625,1.4521068359196
10193,0.134765625,1.45006269090189
10193,0.1357421875,1.48917076729834
10193,0.13671875,1.4843608692033
10193,0.1376953125,1.3836156888411
10193,0.138671875,1.32260932285541
10193,0.1396484375,1.46444734850075
10193,0.140625,1.66837230930546
10193,0.1416015625,1.66736886810217
10193,0.142578125,1.46905390437415
10193,0.1435546875,1.24171132409793
10193,0.14453125,1.11818518238997
10193,0.1455078125,1.15149615175147
10193,0.146484375,1.25858700150278
10193,0.1474609375,1.31116277336454
10193,0.1484375,1.25006255527531
10193,0.1494140625,1.10243032108542
10193,0.150390625,0.986582245338263
10193,0.1513671875,0.981761561613766
10193,0.15234375,1.07137251791586
10193,0.1533203125,1.20652028860381
10193,0.154296875,1.24601755388075
10193,0.1552734375,1.19804699522859
10193,0.15625,1.19504598652812
10193,0.1572265625,1.18158673002104
10193,0.158203125,1.02907606718793
10193,0.1591796875,0.857149940722928
10193,0.16015625,0.849926754087953
10193,0.1611328125,0.942269254727515
10193,0.162109375,0.959374799593256
10193,0.1630859375,0.943369926052213
10193,0.1640625,1.15966188200061
10193,0.1650390625,2.3103382563446
10193,0.166015625,4.34097418669983
10193,0.1669921875,4.88359174927859
10193,0.16796875,3.06502489705422
10193,0.1689453125,1.38976116923191
10193,0.169921875,0.953393208879177
10193,0.1708984375,0.949484625309128
10193,0.171875,0.967100295697843
10193,0.1728515625,1.01894138373916
10193,0.173828125,1.01347671245514
10193,0.1748046875,0.883435621804305
10193,0.17578125,0.718028378240215
10193,0.1767578125,0.645894509054478
10193,0.177734375,0.681965166334052
10193,0.1787109375,0.753290767376218
10193,0.1796875,0.782038279192251
10193,0.1806640625,0.786201310983648
10193,0.181640625,0.832899097646041
10193,0.1826171875,0.871470014728835
10193,0.18359375,0.866837977290739
10193,0.1845703125,0.797630146159769
10193,0.185546875,0.694702673927789
10193,0.1865234375,0.66974741242139
10193,0.1875,0.749028294444856
10193,0.1884765625,0.839434153192693
10193,0.189453125,0.789176136950023
10193,0.1904296875,0.649964292510808
10193,0.19140625,0.60923731028042
10193,0.1923828125,0.628433318212357
10193,0.193359375,0.660994954345989
10193,0.1943359375,0.767402323617875
10193,0.1953125,0.870978109518686
10193,0.1962890625,0.892445388682612
10193,0.197265625,0.834000116331378
10193,0.1982421875,0.761083493156609
10193,0.19921875,0.701061491621277
10193,0.2001953125,0.633630202042184
10193,0.201171875,0.57680213425382
10193,0.2021484375,0.560822908790578
10193,0.203125,0.55492543689818
10193,0.2041015625,0.543114111687276
10193,0.205078125,0.577708351361428
10193,0.2060546875,0.698669064698686
10193,0.20703125,0.95396025489749
10193,0.2080078125,1.21586709646861
10193,0.208984375,1.14653919962895
10193,0.2099609375,0.857698970396192
10193,0.2109375,0.693843383306164
10193,0.2119140625,0.642425309898236
10193,0.212890625,0.591236968962252
10193,0.2138671875,0.560521481810782
10193,0.21484375,0.581583116857433
10193,0.2158203125,0.600651265755373
10193,0.216796875,0.573672573062121
10193,0.2177734375,0.513557936879552
10193,0.21875,0.472385196219208
10193,0.2197265625,0.483386155673569
10193,0.220703125,0.548275771620302
10193,0.2216796875,0.606392612199259
10193,0.22265625,0.607587426183269
10193,0.2236328125,0.584325598481931
10193,0.224609375,0.537528666956258
10193,0.2255859375,0.477445459348407
10193,0.2265625,0.448958886749497
10193,0.2275390625,0.449760705564927
10193,0.228515625,0.481126602738911
10193,0.2294921875,0.548336706001756
10193,0.23046875,0.580877289149459
10193,0.2314453125,0.534012430834085
10193,0.232421875,0.499529593823572
10193,0.2333984375,0.517349127091791
10193,0.234375,0.510013607577958
10193,0.2353515625,0.512975703257709
10193,0.236328125,0.578409030042971
10193,0.2373046875,0.622607584632387
10193,0.23828125,0.579973347982308
10193,0.2392578125,0.513500501921922
10193,0.240234375,0.484680196211236
10193,0.2412109375,0.481531043347889
10193,0.2421875,0.487953644471389
10193,0.2431640625,0.47697973277052
10193,0.244140625,0.454779717938049
10193,0.2451171875,0.446497503843794
10193,0.24609375,0.473891046023338
10193,0.2470703125,0.546628569547693
10193,0.248046875,0.600280152146415
10193,0.2490234375,0.612451142381374
10193,0.25,0.596075662364121
10193,0.2509765625,0.522218716082163
10193,0.251953125,0.482869060273471
10193,0.2529296875,0.503789509043619
10193,0.25390625,0.479706324054681
10193,0.2548828125,0.426097754182138
10193,0.255859375,0.387923367854773
10193,0.2568359375,0.379818677224747
10193,0.2578125,0.420142897328112
10193,0.2587890625,0.466346711605486
10193,0.259765625,0.44109943381413
10193,0.2607421875,0.358064196104433
